timestamp_iso,video_url,video_title,concurrent_viewers,raw_counter_text
2026-03-13T23:38:48.510345,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,181,181 assistindo agora
2026-03-13T23:38:48.510345,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,465,465 assistindo agora (page_source)
2026-03-13T23:41:48.242882,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,189,189 assistindo agora
2026-03-13T23:41:48.242882,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,461,461 assistindo agora (page_source)
2026-03-13T23:44:48.221693,https://www.youtube.com/watch?v=juUt-rN5CVo,www.youtube.com,,
2026-03-13T23:44:48.221693,https://www.youtube.com/watch?v=4CAmwaFJo6k,,,
2026-03-13T23:55:48.273091,https://www.youtube.com/watch?v=juUt-rN5CVo,www.youtube.com,,
2026-03-13T23:55:48.273091,https://www.youtube.com/watch?v=4CAmwaFJo6k,www.youtube.com,,
2026-03-14T00:04:49.281024,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,,
2026-03-14T00:04:49.281024,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,410,410 assistindo agora (page_source)
2026-03-14T00:08:50.246622,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,185,185 assistindo agora (page_source)
2026-03-14T00:08:50.246622,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,412,412 assistindo agora (page_source)
2026-03-14T00:11:48.945196,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,183,183 assistindo agora (page_source)
2026-03-14T00:11:48.945196,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,410,410 assistindo agora (page_source)
2026-03-14T00:14:49.222838,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,186,186 assistindo agora (page_source)
2026-03-14T00:14:49.222838,https://www.youtube.com/watch?v=4CAmwaFJo6k,TV Aparecida - AO VIVO - YouTube,404,404 assistindo agora (page_source)
2026-03-14T00:17:49.304471,https://www.youtube.com/watch?v=juUt-rN5CVo,Santuário Nacional AO VIVO - Você em constante Oração na Casa da Mãe - YouTube,181,181 assistindo agora (page_source)
